user_id	avg_pay_amt	avg_pay_amt_weekdays
19407	<29	<29
19408	[29,36)	[29,36)
19409	>=65	>=65
19410	[36,49)	[36,49)
19411	[36,49)	未知
19412	[29,36)	[29,36)
19413	[49,65)	[49,65)
19414	>=65	>=65
19415	[49,65)	[49,65)
19416	<29	<29
19417	>=65	>=65
19418	>=65	>=65
19419	[29,36)	[36,49)
19420	<29	<29
19421	<29	<29
19422	<29	<29
19423	[49,65)	[49,65)
19424	[49,65)	[49,65)
19425	[36,49)	[36,49)
19426	[36,49)	[29,36)
19427	<29	<29
19428	[29,36)	[29,36)
19429	<29	<29
19430	<29	<29
19431	<29	<29
19432	[36,49)	[36,49)
19433	<29	<29
19434	[49,65)	[49,65)
19435	[49,65)	[49,65)
19436	[36,49)	[36,49)
19437	[29,36)	[29,36)
19438	[29,36)	[29,36)
19439	>=65	>=65
19440	>=65	>=65
19441	<29	<29
19442	[36,49)	[36,49)
19443	>=65	>=65
19444	<29	<29
19445	[49,65)	[36,49)
19446	[29,36)	[29,36)
19447	<29	[29,36)
19448	[49,65)	[49,65)
19449	>=65	>=65
19450	[36,49)	[36,49)
19451	>=65	>=65
19452	>=65	>=65
19453	>=65	>=65
19454	[36,49)	[36,49)
19455	[29,36)	[29,36)
19456	>=65	>=65
19457	[49,65)	[49,65)
19458	[49,65)	>=65
19459	[49,65)	[49,65)
19460	>=65	>=65
19461	[36,49)	[36,49)
19462	<29	<29
19463	<29	<29
19464	>=65	[49,65)
19465	>=65	>=65
19466	[36,49)	未知
19467	[49,65)	[49,65)
19468	[36,49)	[36,49)
19469	[29,36)	[29,36)
19470	[36,49)	[36,49)
19471	[49,65)	未知
19472	[36,49)	[36,49)
19473	[36,49)	[36,49)
19474	[49,65)	[49,65)
19475	>=65	[49,65)
19476	<29	<29
19477	[29,36)	[29,36)
19478	<29	<29
19479	>=65	>=65
19480	[36,49)	[36,49)
19481	[29,36)	[29,36)
19482	<29	<29
19483	<29	[29,36)
19484	[36,49)	[36,49)
19485	>=65	>=65
19486	[49,65)	[49,65)
19487	<29	[29,36)
19488	[36,49)	[36,49)
19489	<29	<29
19490	[49,65)	[49,65)
19491	<29	<29
19492	<29	<29
19493	>=65	>=65
19494	<29	<29
19495	[49,65)	[36,49)
19496	[29,36)	[29,36)
19497	[36,49)	[36,49)
19498	[29,36)	[29,36)
19499	<29	<29
19500	[29,36)	[29,36)
19501	<29	<29
19502	[29,36)	[29,36)
19503	[29,36)	[29,36)
19504	<29	<29
19505	>=65	>=65
19506	[49,65)	[49,65)
19507	[49,65)	[36,49)
19508	[49,65)	[49,65)
19509	[29,36)	[29,36)
19510	[36,49)	[36,49)
19511	[29,36)	[29,36)
19512	>=65	>=65
19513	[49,65)	[36,49)
19514	<29	<29
19515	[49,65)	[49,65)
19516	>=65	>=65
19517	<29	<29
19518	<29	<29
19519	[29,36)	[29,36)
19520	<29	<29
19521	<29	<29
19522	<29	<29
19523	[36,49)	[29,36)
19524	>=65	>=65
19525	[49,65)	未知
19526	[36,49)	[36,49)
19527	<29	<29
19528	[49,65)	[49,65)
19529	<29	<29
19530	<29	<29
19531	[29,36)	[29,36)
19532	<29	<29
19533	>=65	>=65
19534	[36,49)	[36,49)
19535	[49,65)	[49,65)
19536	<29	<29
19537	[29,36)	[29,36)
19538	[49,65)	未知
19539	[29,36)	[29,36)
19540	<29	<29
19541	<29	<29
19542	<29	<29
19543	[36,49)	[36,49)
19544	>=65	>=65
19545	[29,36)	[29,36)
19546	[36,49)	[36,49)
19547	>=65	>=65
19548	<29	<29
19549	[29,36)	[29,36)
19550	>=65	[49,65)
19551	<29	<29
19552	>=65	>=65
19553	[29,36)	[29,36)
19554	>=65	>=65
19555	[49,65)	[49,65)
19556	[36,49)	[36,49)
19557	<29	<29
19558	[36,49)	[36,49)
19559	>=65	>=65
19560	[49,65)	[36,49)
19561	>=65	>=65
19562	<29	<29
19563	<29	<29
19564	[29,36)	[29,36)
19565	[49,65)	[49,65)
19566	[29,36)	[29,36)
19567	[29,36)	[29,36)
19568	>=65	>=65
19569	<29	<29
19570	[29,36)	[29,36)
19571	>=65	>=65
19572	>=65	>=65
19573	<29	<29
19574	<29	<29
19575	[36,49)	[36,49)
19576	<29	<29
19577	[49,65)	未知
19578	<29	<29
19579	<29	<29
19580	>=65	>=65
19581	[29,36)	[29,36)
19582	>=65	>=65
19583	>=65	>=65
19584	[36,49)	[36,49)
19585	[29,36)	[29,36)
19586	[49,65)	[49,65)
19587	>=65	>=65
19588	[36,49)	[36,49)
19589	[36,49)	未知
19590	[49,65)	[49,65)
19591	[29,36)	[29,36)
19592	[36,49)	[36,49)
19593	[29,36)	[29,36)
19594	<29	<29
19595	[36,49)	未知
19596	<29	<29
19597	<29	<29
19598	[49,65)	[49,65)
19599	<29	<29
19600	<29	<29
19601	<29	<29
19602	[36,49)	未知
19603	>=65	>=65
19604	[49,65)	[49,65)
19605	[36,49)	[36,49)
19606	[36,49)	[36,49)
19607	[36,49)	[36,49)
19608	[29,36)	[29,36)
19609	[36,49)	[36,49)
19610	[29,36)	[29,36)
19611	<29	<29
19612	<29	<29
19613	>=65	>=65
19614	<29	<29
19615	<29	<29
19616	<29	<29
19617	[29,36)	[29,36)
19618	[36,49)	[36,49)
19619	[49,65)	[49,65)
19620	[36,49)	[36,49)
19621	<29	<29
19622	[29,36)	<29
19623	[29,36)	[29,36)
19624	[49,65)	[49,65)
19625	[49,65)	>=65
19626	<29	<29
19627	[29,36)	[29,36)
19628	[36,49)	未知
19629	[36,49)	[36,49)
19630	[36,49)	[36,49)
19631	<29	<29
19632	<29	<29
19633	[36,49)	[36,49)
19634	[49,65)	未知
19635	[29,36)	[29,36)
19636	[36,49)	[36,49)
19637	>=65	>=65
19638	<29	<29
19639	<29	<29
19640	>=65	>=65
19641	>=65	>=65
19642	<29	<29
19643	[29,36)	[29,36)
19644	[36,49)	未知
19645	<29	<29
19646	<29	<29
19647	[36,49)	[36,49)
19648	[36,49)	[36,49)
19649	[29,36)	[36,49)
19650	[36,49)	[36,49)
19651	[49,65)	[49,65)
19652	>=65	>=65
19653	[29,36)	[29,36)
19654	[36,49)	[36,49)
19655	[29,36)	[29,36)
19656	[49,65)	[49,65)
19657	[29,36)	[29,36)
19658	<29	<29
19659	[29,36)	[29,36)
19660	>=65	>=65
19661	[36,49)	[36,49)
19662	[29,36)	[29,36)
19663	[36,49)	[36,49)
19664	[29,36)	<29
19665	>=65	>=65
19666	[36,49)	[29,36)
19667	>=65	>=65
19668	[29,36)	[29,36)
19669	[49,65)	[49,65)
19670	>=65	>=65
19671	[49,65)	[49,65)
19672	[49,65)	未知
19673	[49,65)	未知
19674	<29	[29,36)
19675	[36,49)	未知
19676	>=65	>=65
19677	<29	<29
19678	<29	<29
19679	[36,49)	[29,36)
19680	>=65	[49,65)
19681	<29	<29
19682	[36,49)	[36,49)
19683	[49,65)	[49,65)
19684	>=65	>=65
19685	[29,36)	[36,49)
19686	[36,49)	[36,49)
19687	[36,49)	未知
19688	[49,65)	[49,65)
19689	[29,36)	[29,36)
19690	<29	<29
19691	<29	<29
19692	[36,49)	[29,36)
19693	[36,49)	[36,49)
19694	[36,49)	[36,49)
19695	[29,36)	[29,36)
19696	[49,65)	[49,65)
19697	[36,49)	[36,49)
19698	<29	<29
19699	[49,65)	[49,65)
19700	[49,65)	[49,65)
19701	<29	<29
19702	>=65	>=65
19703	[36,49)	[36,49)
19704	[49,65)	[49,65)
19705	[36,49)	[36,49)
19706	<29	<29
19707	[49,65)	[49,65)
19708	[29,36)	[29,36)
19709	[29,36)	[36,49)
19710	<29	<29
19711	[36,49)	[36,49)
19712	<29	<29
19713	[36,49)	[36,49)
19714	[29,36)	<29
19715	[36,49)	[36,49)
19716	<29	<29
19717	<29	<29
19718	[36,49)	[36,49)
19719	[49,65)	[49,65)
19720	<29	<29
19721	[29,36)	[36,49)
19722	>=65	>=65
19723	[36,49)	[36,49)
19724	<29	<29
19725	<29	<29
19726	>=65	>=65
19727	<29	<29
19728	[36,49)	未知
19729	[49,65)	[49,65)
19730	>=65	>=65
19731	<29	<29
19732	<29	<29
19733	<29	<29
19734	[36,49)	未知
19735	[49,65)	[49,65)
19736	[36,49)	[36,49)
19737	>=65	>=65
19738	>=65	>=65
19739	[49,65)	[49,65)
19740	>=65	>=65
19741	[29,36)	[29,36)
19742	<29	<29
19743	[49,65)	[49,65)
19744	<29	<29
19745	[36,49)	[36,49)
19746	<29	<29
19747	[49,65)	[49,65)
19748	<29	<29
19749	[36,49)	未知
19750	[36,49)	[36,49)
19751	>=65	>=65
19752	[49,65)	未知
19753	>=65	>=65
19754	>=65	>=65
19755	[49,65)	[36,49)
19756	[36,49)	[36,49)
19757	>=65	>=65
19758	[49,65)	[49,65)
19759	[49,65)	[49,65)
19760	<29	<29
19761	[36,49)	[36,49)
19762	>=65	>=65
19763	[49,65)	[49,65)
19764	[36,49)	[36,49)
19765	<29	<29
19766	[29,36)	[29,36)
19767	<29	<29
19768	[36,49)	[36,49)
19769	[49,65)	[49,65)
19770	[36,49)	未知
19771	[36,49)	[36,49)
19772	>=65	[49,65)
19773	[36,49)	[36,49)
19774	>=65	[49,65)
19775	[29,36)	[29,36)
19776	[49,65)	未知
19777	[36,49)	[36,49)
19778	>=65	>=65
19779	[49,65)	>=65
19780	<29	<29
19781	<29	<29
19782	[36,49)	未知
19783	<29	<29
19784	<29	<29
19785	[49,65)	[49,65)
19786	[49,65)	未知
19787	<29	<29
19788	>=65	>=65
19789	<29	<29
19790	[29,36)	[29,36)
19791	[36,49)	[36,49)
19792	>=65	>=65
19793	[29,36)	[36,49)
19794	>=65	>=65
19795	[29,36)	[29,36)
19796	[29,36)	[29,36)
19797	<29	<29
19798	[49,65)	[49,65)
19799	[29,36)	[29,36)
19800	[49,65)	[49,65)
19801	>=65	[49,65)
19802	[49,65)	[49,65)
19803	[49,65)	[36,49)
19804	<29	<29
19805	[29,36)	[29,36)
19806	[49,65)	未知
19807	<29	<29
19808	<29	<29
19809	>=65	>=65
19810	>=65	>=65
19811	<29	<29
19812	[49,65)	[49,65)
19813	[49,65)	[49,65)
19814	[49,65)	[49,65)
19815	<29	<29
19816	<29	<29
19817	>=65	[49,65)
19818	[36,49)	[36,49)
19819	>=65	>=65
19820	[49,65)	[49,65)
19821	[49,65)	[49,65)
19822	[49,65)	[49,65)
19823	[36,49)	[36,49)
19824	<29	<29
19825	[36,49)	[36,49)
19826	[29,36)	[29,36)
19827	[29,36)	[29,36)
19828	[29,36)	[29,36)
19829	[36,49)	[36,49)
19830	<29	<29
19831	[36,49)	[36,49)
19832	<29	<29
19833	[29,36)	[29,36)
19834	[36,49)	[36,49)
19835	>=65	>=65
19836	[36,49)	未知
19837	>=65	>=65
19838	[49,65)	[36,49)
19839	[36,49)	[36,49)
19840	[49,65)	[49,65)
19841	<29	<29
19842	[36,49)	[36,49)
19843	[49,65)	[49,65)
19844	[29,36)	<29
19845	>=65	>=65
19846	<29	<29
19847	[49,65)	[49,65)
19848	[29,36)	[29,36)
19849	>=65	>=65
19850	>=65	>=65
19851	[29,36)	[29,36)
19852	>=65	>=65
19853	<29	<29
19854	<29	<29
19855	[36,49)	未知
19856	[29,36)	[29,36)
19857	[36,49)	[36,49)
19858	[49,65)	未知
19859	[36,49)	[36,49)
19860	[49,65)	[49,65)
19861	<29	<29
19862	[49,65)	[49,65)
19863	[49,65)	[49,65)
19864	<29	<29
19865	[29,36)	[29,36)
19866	[36,49)	[29,36)
19867	[36,49)	[36,49)
19868	>=65	>=65
19869	[49,65)	[49,65)
19870	[36,49)	[29,36)
19871	[36,49)	[36,49)
19872	<29	<29
19873	[36,49)	[36,49)
19874	<29	<29
19875	[29,36)	[29,36)
19876	[36,49)	[36,49)
19877	[36,49)	[36,49)
19878	[49,65)	>=65
19879	<29	<29
19880	>=65	>=65
19881	[29,36)	[29,36)
19882	[36,49)	未知
19883	[49,65)	[49,65)
19884	<29	<29
19885	>=65	>=65
19886	<29	<29
19887	[49,65)	[49,65)
19888	[49,65)	[49,65)
19889	>=65	>=65
19890	<29	<29
19891	[49,65)	[49,65)
19892	[49,65)	[49,65)
19893	[49,65)	[49,65)
19894	[29,36)	[29,36)
19895	>=65	>=65
19896	[29,36)	[29,36)
19897	[49,65)	[49,65)
19898	[49,65)	[49,65)
19899	[49,65)	[49,65)
19900	>=65	>=65
19901	[29,36)	[29,36)
19902	<29	<29
19903	[36,49)	[36,49)
19904	<29	<29
19905	>=65	>=65
19906	[36,49)	未知
19907	>=65	>=65
19908	[29,36)	[29,36)
19909	<29	<29
19910	[29,36)	[29,36)
19911	>=65	>=65
19912	[49,65)	[36,49)
19913	[36,49)	[36,49)
19914	<29	<29
19915	[36,49)	[36,49)
19916	[29,36)	[29,36)
19917	<29	<29
19918	>=65	>=65
19919	[29,36)	[29,36)
19920	>=65	>=65
19921	<29	<29
19922	[36,49)	[36,49)
19923	[36,49)	[36,49)
19924	<29	<29
19925	>=65	>=65
19926	[49,65)	[49,65)
19927	[49,65)	[49,65)
19928	<29	<29
19929	>=65	>=65
19930	[49,65)	[49,65)
19931	[49,65)	[49,65)
19932	<29	[29,36)
19933	>=65	>=65
19934	>=65	>=65
19935	>=65	[49,65)
19936	[49,65)	[49,65)
19937	[29,36)	[29,36)
19938	[36,49)	[29,36)
19939	[49,65)	[49,65)
19940	<29	<29
19941	>=65	>=65
19942	[36,49)	[36,49)
19943	<29	<29
19944	>=65	>=65
19945	[29,36)	<29
19946	<29	<29
19947	[29,36)	[29,36)
19948	<29	<29
19949	>=65	>=65
19950	[29,36)	<29
19951	[36,49)	[36,49)
19952	>=65	>=65
19953	[49,65)	[49,65)
19954	<29	<29
19955	<29	<29
19956	<29	<29
19957	[36,49)	[36,49)
19958	[36,49)	未知
19959	[29,36)	[29,36)
19960	[29,36)	[29,36)
19961	[49,65)	[36,49)
19962	>=65	>=65
19963	[29,36)	[29,36)
19964	[49,65)	>=65
19965	[49,65)	[49,65)
19966	[49,65)	[49,65)
19967	[49,65)	[49,65)
19968	>=65	>=65
19969	>=65	>=65
19970	[29,36)	[29,36)
19971	[36,49)	[36,49)
19972	>=65	>=65
19973	[49,65)	[49,65)
19974	[36,49)	未知
19975	[29,36)	[36,49)
19976	>=65	>=65
19977	<29	<29
19978	[49,65)	未知
19979	[36,49)	[36,49)
19980	[36,49)	未知
19981	<29	<29
19982	>=65	>=65
19983	[29,36)	[29,36)
19984	[49,65)	[49,65)
19985	[29,36)	[29,36)
19986	<29	<29
19987	<29	<29
19988	[49,65)	[49,65)
19989	[36,49)	[36,49)
19990	<29	<29
19991	[36,49)	[36,49)
19992	[29,36)	[29,36)
19993	[49,65)	[49,65)
19994	<29	<29
19995	[49,65)	未知
19996	[49,65)	[49,65)
19997	[49,65)	未知
19998	[36,49)	[36,49)
19999	<29	<29
20000	[49,65)	[49,65)
20001	[36,49)	[36,49)
20002	>=65	>=65
20003	>=65	>=65
20004	<29	<29
20005	<29	<29
20006	[49,65)	未知
20007	[36,49)	[36,49)
20008	>=65	>=65
20009	>=65	>=65
20010	[29,36)	[29,36)
20011	[36,49)	[36,49)
20012	[49,65)	[49,65)
20013	<29	<29
20014	<29	<29
20015	[36,49)	[36,49)
20016	[49,65)	[49,65)
20017	[49,65)	[49,65)
20018	[36,49)	未知
20019	>=65	>=65
20020	[49,65)	[49,65)
20021	<29	<29
20022	<29	[29,36)
20023	>=65	>=65
20024	[49,65)	[49,65)
20025	>=65	>=65
20026	[49,65)	[49,65)
20027	<29	<29
20028	[49,65)	未知
20029	>=65	>=65
20030	[49,65)	[49,65)
20031	<29	<29
20032	>=65	>=65
20033	[49,65)	[49,65)
20034	[36,49)	未知
20035	<29	<29
20036	<29	<29
20037	>=65	>=65
20038	[36,49)	[36,49)
20039	[36,49)	[36,49)
20040	>=65	>=65
20041	>=65	>=65
20042	[29,36)	<29
20043	>=65	>=65
20044	<29	<29
20045	[29,36)	[36,49)
20046	[36,49)	[36,49)
20047	>=65	[49,65)
20048	[36,49)	未知
20049	[49,65)	[36,49)
20050	>=65	[49,65)
20051	<29	<29
20052	[29,36)	[29,36)
20053	[36,49)	[36,49)
20054	[49,65)	未知
20055	[49,65)	[49,65)
20056	[29,36)	[36,49)
20057	<29	<29
20058	>=65	>=65
20059	[49,65)	[49,65)
20060	<29	<29
20061	[29,36)	[36,49)
20062	[49,65)	[36,49)
20063	>=65	>=65
20064	[49,65)	[36,49)
20065	>=65	>=65
20066	>=65	>=65
20067	>=65	>=65
20068	[29,36)	[29,36)
20069	>=65	>=65
20070	[49,65)	[49,65)
20071	[49,65)	[36,49)
20072	[49,65)	[49,65)
20073	[29,36)	<29
20074	[36,49)	[36,49)
20075	[36,49)	[36,49)
20076	[36,49)	未知
20077	<29	<29
20078	[36,49)	[36,49)
20079	<29	<29
20080	>=65	>=65
20081	>=65	>=65
20082	[29,36)	[29,36)
20083	<29	<29
20084	>=65	>=65
20085	<29	<29
20086	[49,65)	[49,65)
20087	[49,65)	[49,65)
20088	<29	<29
20089	[49,65)	[49,65)
20090	[29,36)	<29
20091	[49,65)	[49,65)
20092	[36,49)	[36,49)
20093	[36,49)	[36,49)
20094	[36,49)	[36,49)
20095	[36,49)	[36,49)
20096	[49,65)	[49,65)
20097	<29	<29
20098	[36,49)	[36,49)
20099	[29,36)	[29,36)
20100	<29	<29
20101	[36,49)	[36,49)
20102	[36,49)	[36,49)
20103	<29	<29
20104	[29,36)	[29,36)
20105	<29	<29
20106	[49,65)	[49,65)
20107	[49,65)	[49,65)
20108	<29	<29
20109	<29	<29
20110	[49,65)	[49,65)
20111	>=65	>=65
20112	[49,65)	[49,65)
20113	[49,65)	[49,65)
20114	[36,49)	[36,49)
20115	[29,36)	[29,36)
20116	[29,36)	[29,36)
20117	[49,65)	[49,65)
20118	>=65	>=65
20119	>=65	>=65
20120	<29	[29,36)
20121	[36,49)	[36,49)
20122	<29	<29
20123	[29,36)	[29,36)
20124	<29	<29
20125	[36,49)	[36,49)
20126	>=65	>=65
20127	[29,36)	[29,36)
20128	<29	<29
20129	[36,49)	未知
20130	<29	<29
20131	>=65	>=65
20132	[36,49)	[36,49)
20133	<29	<29
20134	>=65	>=65
20135	>=65	>=65
20136	[36,49)	[36,49)
20137	[29,36)	[29,36)
20138	[49,65)	[36,49)
20139	<29	<29
20140	>=65	>=65
20141	<29	<29
20142	[29,36)	[29,36)
20143	>=65	>=65
20144	<29	<29
20145	[36,49)	[36,49)
20146	[36,49)	[36,49)
20147	<29	<29
20148	<29	[29,36)
20149	<29	<29
20150	>=65	>=65
20151	[49,65)	[36,49)
20152	<29	<29
20153	<29	<29
20154	<29	<29
20155	[29,36)	[29,36)
20156	<29	<29
20157	<29	<29
20158	[49,65)	[49,65)
20159	<29	<29
20160	>=65	>=65
20161	[36,49)	[36,49)
20162	[36,49)	[36,49)
20163	<29	<29
20164	[49,65)	>=65
20165	[36,49)	[36,49)
20166	[36,49)	[36,49)
20167	[49,65)	未知
20168	<29	<29
20169	[36,49)	[36,49)
20170	[29,36)	[29,36)
20171	[36,49)	未知
20172	[49,65)	[36,49)
20173	[49,65)	[49,65)
20174	<29	<29
20175	[49,65)	[49,65)
20176	[49,65)	[36,49)
20177	<29	<29
20178	[36,49)	未知
20179	[36,49)	未知
20180	[36,49)	[36,49)
20181	>=65	>=65
20182	[36,49)	[36,49)
20183	>=65	>=65
20184	>=65	>=65
20185	[36,49)	[36,49)
20186	>=65	>=65
20187	[36,49)	[36,49)
20188	[49,65)	未知
20189	>=65	>=65
20190	>=65	>=65
20191	[49,65)	[49,65)
20192	[36,49)	[29,36)
20193	<29	<29
20194	[49,65)	未知
20195	>=65	>=65
20196	>=65	>=65
20197	>=65	>=65
20198	[29,36)	[29,36)
20199	<29	<29
20200	[49,65)	[49,65)
20201	<29	<29
20202	[29,36)	[29,36)
20203	[29,36)	[29,36)
20204	<29	<29
20205	[36,49)	[36,49)
20206	<29	<29
20207	[29,36)	[29,36)
20208	>=65	>=65
20209	[29,36)	<29
20210	[29,36)	[29,36)
20211	[36,49)	[36,49)
20212	<29	<29
20213	[49,65)	[49,65)
20214	<29	<29
20215	>=65	>=65
20216	[36,49)	[36,49)
20217	>=65	>=65
20218	[29,36)	[29,36)
20219	[36,49)	[36,49)
20220	[49,65)	未知
20221	[29,36)	<29
20222	<29	<29
20223	[49,65)	[36,49)
20224	<29	<29
20225	<29	<29
20226	>=65	[49,65)
20227	>=65	>=65
20228	<29	<29
20229	>=65	[49,65)
20230	<29	<29
20231	[49,65)	[49,65)
20232	[29,36)	[29,36)
20233	[49,65)	[36,49)
20234	<29	<29
20235	[29,36)	[29,36)
20236	[36,49)	未知
20237	[36,49)	[36,49)
20238	[49,65)	[49,65)
20239	[49,65)	[49,65)
20240	<29	<29
20241	[29,36)	[29,36)
20242	<29	<29
20243	>=65	[49,65)
20244	<29	<29
20245	[29,36)	[29,36)
20246	>=65	>=65
20247	<29	<29
20248	>=65	>=65
20249	[49,65)	[49,65)
20250	[29,36)	<29
20251	[49,65)	[49,65)
20252	[49,65)	[49,65)
20253	>=65	>=65
20254	<29	<29
20255	<29	<29
20256	[36,49)	未知
20257	>=65	>=65
20258	[49,65)	[49,65)
20259	<29	<29
20260	[36,49)	[36,49)
20261	[29,36)	[29,36)
20262	<29	<29
20263	[29,36)	<29
20264	[29,36)	[29,36)
20265	<29	<29
20266	>=65	>=65
20267	[29,36)	[29,36)
20268	[36,49)	未知
20269	<29	<29
20270	>=65	>=65
20271	[29,36)	[29,36)
20272	>=65	>=65
20273	[29,36)	[29,36)
20274	[36,49)	[36,49)
20275	[36,49)	[36,49)
20276	[29,36)	[29,36)
20277	[49,65)	[49,65)
20278	>=65	>=65
20279	[36,49)	[36,49)
20280	<29	<29
20281	[36,49)	[29,36)
20282	>=65	>=65
20283	<29	[29,36)
20284	[36,49)	[36,49)
20285	[36,49)	未知
20286	[49,65)	[49,65)
20287	<29	<29
20288	<29	<29
20289	<29	<29
20290	[49,65)	未知
20291	[36,49)	[36,49)
20292	[29,36)	[36,49)
20293	>=65	>=65
20294	<29	<29
20295	<29	<29
20296	[29,36)	[29,36)
20297	>=65	>=65
20298	[36,49)	[36,49)
20299	[49,65)	[49,65)
20300	<29	<29
20301	[29,36)	<29
20302	<29	<29
20303	>=65	>=65
20304	[36,49)	[36,49)
20305	>=65	[49,65)
20306	[36,49)	[36,49)
20307	[49,65)	[36,49)
20308	[29,36)	[29,36)
20309	[49,65)	未知
20310	[29,36)	[29,36)
20311	[29,36)	[29,36)
20312	<29	<29
20313	>=65	>=65
20314	<29	<29
20315	[49,65)	[49,65)
20316	[49,65)	[49,65)
20317	[49,65)	>=65
20318	[36,49)	[36,49)
20319	[49,65)	[49,65)
20320	<29	<29
20321	>=65	>=65
20322	[36,49)	[29,36)
20323	>=65	>=65
20324	<29	<29
20325	<29	<29
20326	[36,49)	[29,36)
20327	[49,65)	[49,65)
20328	[49,65)	[49,65)
20329	[36,49)	[36,49)
20330	[49,65)	[36,49)
20331	[29,36)	[29,36)
20332	<29	<29
20333	>=65	>=65
20334	[29,36)	<29
20335	>=65	>=65
20336	[36,49)	未知
20337	[29,36)	[29,36)
20338	[29,36)	[29,36)
20339	>=65	>=65
20340	[49,65)	[49,65)
20341	[49,65)	未知
20342	<29	<29
20343	>=65	[49,65)
20344	[36,49)	[36,49)
20345	<29	<29
20346	[49,65)	[36,49)
20347	[29,36)	[29,36)
20348	<29	<29
20349	<29	<29
20350	>=65	>=65
20351	<29	<29
20352	[49,65)	[36,49)
20353	>=65	>=65
20354	[36,49)	[36,49)
20355	<29	<29
20356	>=65	>=65
20357	<29	<29
20358	>=65	[49,65)
20359	<29	<29
20360	<29	<29
20361	>=65	>=65
20362	[36,49)	[29,36)
20363	[36,49)	未知
20364	>=65	>=65
20365	[36,49)	[36,49)
20366	[29,36)	[36,49)
20367	<29	<29
20368	[49,65)	未知
20369	<29	<29
20370	[36,49)	[29,36)
20371	[49,65)	[49,65)
20372	[36,49)	未知
20373	[36,49)	[29,36)
20374	[36,49)	[36,49)
20375	[29,36)	[29,36)
20376	>=65	>=65
20377	>=65	[49,65)
20378	>=65	>=65
20379	[29,36)	[29,36)
20380	<29	<29
20381	[36,49)	未知
20382	[29,36)	[29,36)
20383	[36,49)	[36,49)
20384	[49,65)	[49,65)
20385	[36,49)	[36,49)
20386	>=65	>=65
20387	[36,49)	[36,49)
20388	[36,49)	[36,49)
20389	[36,49)	未知
20390	[36,49)	未知
20391	>=65	>=65
20392	<29	<29
20393	>=65	>=65
20394	>=65	>=65
20395	[29,36)	<29
20396	[36,49)	未知
20397	[49,65)	[49,65)
20398	<29	<29
20399	[29,36)	[29,36)
20400	<29	<29
20401	[49,65)	>=65
20402	>=65	>=65
20403	>=65	>=65
20404	[29,36)	[29,36)
20405	>=65	>=65
20406	[49,65)	[49,65)
20407	[29,36)	[29,36)
20408	>=65	>=65
20409	[49,65)	[49,65)
20410	[29,36)	[29,36)
20411	[29,36)	[29,36)
20412	<29	<29
20413	[29,36)	[36,49)
20414	<29	<29
20415	>=65	>=65
20416	[49,65)	未知
20417	[49,65)	[49,65)
20418	[36,49)	未知
20419	>=65	>=65
20420	<29	<29
20421	[36,49)	[36,49)
20422	[36,49)	[36,49)
20423	[49,65)	[36,49)
20424	[36,49)	未知
20425	[36,49)	[36,49)
20426	[49,65)	[49,65)
20427	<29	<29
20428	[49,65)	[49,65)
20429	[49,65)	[36,49)
20430	<29	[29,36)
20431	<29	<29
20432	[49,65)	[49,65)
20433	<29	<29
20434	>=65	[49,65)
20435	>=65	[49,65)
20436	>=65	>=65
20437	[49,65)	[49,65)
20438	<29	<29
20439	>=65	>=65
20440	[36,49)	[36,49)
20441	<29	<29
20442	>=65	[49,65)
20443	[29,36)	[29,36)
20444	[36,49)	[36,49)
20445	>=65	>=65
20446	[36,49)	未知
20447	[36,49)	[36,49)
20448	[49,65)	[36,49)
20449	[49,65)	[36,49)
20450	>=65	>=65
20451	<29	<29
20452	<29	<29
20453	[29,36)	[29,36)
20454	[36,49)	[36,49)
20455	[36,49)	[36,49)
20456	>=65	>=65
20457	[49,65)	[36,49)
20458	[49,65)	[49,65)
20459	[29,36)	[29,36)
20460	<29	<29
20461	<29	<29
20462	<29	<29
20463	>=65	>=65
20464	[29,36)	[29,36)
20465	[49,65)	[49,65)
20466	>=65	>=65
20467	[49,65)	[49,65)
20468	>=65	[49,65)
20469	>=65	>=65
20470	<29	<29
20471	<29	<29
20472	[36,49)	[36,49)
20473	>=65	>=65
20474	<29	<29
20475	[29,36)	[29,36)
20476	>=65	>=65
20477	[36,49)	[36,49)
20478	>=65	>=65
20479	>=65	>=65
20480	[49,65)	[49,65)
20481	[49,65)	[49,65)
20482	>=65	>=65
20483	<29	<29
20484	<29	<29
20485	[36,49)	未知
20486	<29	<29
20487	[36,49)	[36,49)
20488	[29,36)	[29,36)
20489	>=65	[49,65)
20490	[36,49)	[36,49)
20491	>=65	>=65
20492	>=65	>=65
20493	[49,65)	>=65
20494	[49,65)	>=65
20495	<29	<29
20496	>=65	>=65
20497	>=65	>=65
20498	<29	<29
20499	[36,49)	[36,49)
20500	>=65	>=65
20501	<29	<29
20502	>=65	>=65
20503	>=65	>=65
20504	[36,49)	[36,49)
20505	[36,49)	[36,49)
20506	[49,65)	[49,65)
20507	[36,49)	[36,49)
20508	>=65	>=65
20509	>=65	>=65
20510	<29	<29
20511	[36,49)	[36,49)
20512	<29	<29
20513	[49,65)	[49,65)
20514	[29,36)	[29,36)
20515	<29	<29
20516	[49,65)	未知
20517	[36,49)	[36,49)
20518	[29,36)	[29,36)
20519	<29	<29
20520	[36,49)	[36,49)
20521	<29	<29
20522	<29	<29
